cell_name,donor_short_id,donor_long_id,study_accession,sample_accession,ENA_Accession
25475_8#213,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677259,ERR2980865
25475_8#214,jejf_2,HPSI0914i-jejf_2,PRJEB14362,SAMEA104677260,ERR2980866
25475_8#220,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677270,ERR2980872
25475_8#221,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677271,ERR2980873
25475_8#222,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677272,ERR2980874
25475_8#223,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677273,ERR2980875
25475_8#224,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677274,ERR2980876
25475_8#225,jejf_2,HPSI0914i-jejf_2,PRJEB14362,SAMEA104677275,ERR2980877
25475_8#226,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677276,ERR2980878
25475_8#227,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677277,ERR2980879
25475_8#228,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677278,ERR2980880
25475_8#229,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677279,ERR2980881
25475_8#23,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677073,ERR2980675
25475_8#230,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677280,ERR2980882
25475_8#231,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677281,ERR2980883
25475_8#233,jejf_2,HPSI0914i-jejf_2,PRJEB14362,SAMEA104677283,ERR2980885
25475_8#235,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677285,ERR2980887
25475_8#236,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677286,ERR2980888
25475_8#237,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677287,ERR2980889
25475_8#238,toco_5,HPSI0514i-toco_5,PRJEB14362,SAMEA104677288,ERR2980890
25475_8#239,toco_5,HPSI0514i-toco_5,PRJEB14362,SAMEA104677289,ERR2980891
25475_8#244,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677294,ERR2980896
25475_8#245,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677295,ERR2980897
25475_8#246,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677296,ERR2980898
25475_8#247,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677297,ERR2980899
25475_8#248,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677298,ERR2980900
25475_8#249,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677299,ERR2980901
25475_8#250,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677300,ERR2980902
25475_8#251,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677301,ERR2980903
25475_8#252,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677302,ERR2980904
25475_8#253,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677303,ERR2980905
25475_8#254,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677304,ERR2980906
25475_8#256,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677306,ERR2980908
25475_8#257,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677307,ERR2980909
25475_8#258,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677308,ERR2980910
25475_8#259,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677309,ERR2980911
25475_8#260,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677310,ERR2980912
25475_8#261,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677311,ERR2980913
25475_8#262,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677312,ERR2980914
25475_8#263,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677313,ERR2980915
25475_8#268,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677318,ERR2980920
25475_8#269,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677319,ERR2980921
25475_8#270,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677320,ERR2980922
25475_8#271,toco_5,HPSI0514i-toco_5,PRJEB14362,SAMEA104677321,ERR2980923
25475_8#272,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677322,ERR2980924
25475_8#273,jejf_2,HPSI0914i-jejf_2,PRJEB14362,SAMEA104677323,ERR2980925
25475_8#274,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677324,ERR2980926
25475_8#275,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677325,ERR2980927
25475_8#276,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677326,ERR2980928
25475_8#278,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677328,ERR2980930
25475_8#279,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677329,ERR2980931
25475_8#28,jejf_2,HPSI0914i-jejf_2,PRJEB14362,SAMEA104677078,ERR2980680
25475_8#280,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677330,ERR2980932
25475_8#281,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677331,ERR2980933
25475_8#282,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677332,ERR2980934
25475_8#283,jejf_2,HPSI0914i-jejf_2,PRJEB14362,SAMEA104677333,ERR2980935
25475_8#284,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677334,ERR2980936
25475_8#285,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677335,ERR2980937
25475_8#286,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677336,ERR2980938
25475_8#287,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677337,ERR2980939
25475_8#29,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677079,ERR2980681
25475_8#293,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677343,ERR2980945
25475_8#294,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677344,ERR2980946
25475_8#295,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677345,ERR2980947
25475_8#296,uilk_3,HPSI0614i-uilk_3,PRJEB14362,SAMEA104677346,ERR2980948
25475_8#297,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677347,ERR2980949
25475_8#298,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677348,ERR2980950
25475_8#299,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677349,ERR2980951
25475_8#30,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677080,ERR2980682
25475_8#300,jejf_2,HPSI0914i-jejf_2,PRJEB14362,SAMEA104677350,ERR2980952
25475_8#301,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677351,ERR2980953
25475_8#302,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677352,ERR2980954
25475_8#303,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677353,ERR2980955
25475_8#304,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677354,ERR2980956
25475_8#305,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677355,ERR2980957
25475_8#306,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677356,ERR2980958
25475_8#307,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677357,ERR2980959
25475_8#308,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677358,ERR2980960
25475_8#309,uilk_3,HPSI0614i-uilk_3,PRJEB14362,SAMEA104677359,ERR2980961
25475_8#31,toco_5,HPSI0514i-toco_5,PRJEB14362,SAMEA104677081,ERR2980683
25475_8#310,jejf_2,HPSI0914i-jejf_2,PRJEB14362,SAMEA104677360,ERR2980962
25475_8#311,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677361,ERR2980963
25475_8#312,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677362,ERR2980964
25475_8#317,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677367,ERR2980969
25475_8#318,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677368,ERR2980970
25475_8#32,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677082,ERR2980684
25475_8#320,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677370,ERR2980972
25475_8#321,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677371,ERR2980973
25475_8#322,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677372,ERR2980974
25475_8#323,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677373,ERR2980975
25475_8#324,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677374,ERR2980976
25475_8#325,jejf_2,HPSI0914i-jejf_2,PRJEB14362,SAMEA104677375,ERR2980977
25475_8#326,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677376,ERR2980978
25475_8#327,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677377,ERR2980979
25475_8#328,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677378,ERR2980980
25475_8#329,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677379,ERR2980981
25475_8#33,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677083,ERR2980685
25475_8#330,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677380,ERR2980982
25475_8#331,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677381,ERR2980983
25475_8#332,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677382,ERR2980984
25475_8#333,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677383,ERR2980985
25475_8#334,jejf_2,HPSI0914i-jejf_2,PRJEB14362,SAMEA104677384,ERR2980986
25475_8#335,uilk_3,HPSI0614i-uilk_3,PRJEB14362,SAMEA104677385,ERR2980987
25475_8#336,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677386,ERR2980988
25475_8#34,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677084,ERR2980686
25475_8#341,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677391,ERR2980993
25475_8#342,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677392,ERR2980994
25475_8#343,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677393,ERR2980995
25475_8#344,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677394,ERR2980996
25475_8#345,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677395,ERR2980997
25475_8#346,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677396,ERR2980998
25475_8#347,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677397,ERR2980999
25475_8#348,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677398,ERR2981000
25475_8#349,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677399,ERR2981001
25475_8#35,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677085,ERR2980687
25475_8#350,toco_5,HPSI0514i-toco_5,PRJEB14362,SAMEA104677400,ERR2981002
25475_8#351,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677401,ERR2981003
25475_8#352,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677402,ERR2981004
25475_8#353,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677403,ERR2981005
25475_8#354,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677404,ERR2981006
25475_8#355,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677405,ERR2981007
25475_8#356,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677406,ERR2981008
25475_8#357,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677407,ERR2981009
25475_8#358,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677408,ERR2981010
25475_8#359,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677409,ERR2981011
25475_8#36,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677086,ERR2980688
25475_8#360,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677410,ERR2981012
25475_8#368,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677418,ERR2981020
25475_8#369,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677419,ERR2981021
25475_8#37,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677087,ERR2980689
25475_8#370,jejf_2,HPSI0914i-jejf_2,PRJEB14362,SAMEA104677420,ERR2981022
25475_8#371,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677421,ERR2981023
25475_8#372,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677422,ERR2981024
25475_8#373,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677423,ERR2981025
25475_8#374,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677424,ERR2981026
25475_8#375,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677425,ERR2981027
25475_8#376,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677426,ERR2981028
25475_8#379,toco_5,HPSI0514i-toco_5,PRJEB14362,SAMEA104677429,ERR2981031
25475_8#38,toco_5,HPSI0514i-toco_5,PRJEB14362,SAMEA104677088,ERR2980690
25475_8#39,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677089,ERR2980691
25475_8#4,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677054,ERR2980656
25475_8#40,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677090,ERR2980692
25475_8#41,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677091,ERR2980693
25475_8#43,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677093,ERR2980695
25475_8#44,toco_5,HPSI0514i-toco_5,PRJEB14362,SAMEA104677094,ERR2980696
25475_8#45,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677095,ERR2980697
25475_8#5,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677055,ERR2980657
25475_8#52,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677102,ERR2980704
25475_8#53,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677103,ERR2980705
25475_8#54,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677104,ERR2980706
25475_8#55,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677105,ERR2980707
25475_8#56,jejf_2,HPSI0914i-jejf_2,PRJEB14362,SAMEA104677106,ERR2980708
25475_8#57,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677107,ERR2980709
25475_8#58,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677108,ERR2980710
25475_8#59,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677109,ERR2980711
25475_8#6,uilk_3,HPSI0614i-uilk_3,PRJEB14362,SAMEA104677056,ERR2980658
25475_8#60,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677110,ERR2980712
25475_8#61,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677111,ERR2980713
25475_8#62,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677112,ERR2980714
25475_8#63,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677113,ERR2980715
25475_8#64,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677114,ERR2980716
25475_8#66,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677116,ERR2980718
25475_8#67,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677117,ERR2980719
25475_8#68,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677118,ERR2980720
25475_8#69,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677119,ERR2980721
25475_8#7,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677057,ERR2980659
25475_8#70,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677120,ERR2980722
25475_8#71,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677121,ERR2980723
25475_8#77,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677127,ERR2980729
25475_8#78,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677128,ERR2980730
25475_8#79,toco_5,HPSI0514i-toco_5,PRJEB14362,SAMEA104677129,ERR2980731
25475_8#80,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677130,ERR2980732
25475_8#81,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677131,ERR2980733
25475_8#82,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677132,ERR2980734
25475_8#83,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677133,ERR2980735
25475_8#84,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677134,ERR2980736
25475_8#86,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677136,ERR2980738
25475_8#87,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677137,ERR2980739
25475_8#88,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677138,ERR2980740
25475_8#89,toco_5,HPSI0514i-toco_5,PRJEB14362,SAMEA104677139,ERR2980741
25475_8#9,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677059,ERR2980661
25475_8#90,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677140,ERR2980742
25475_8#91,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677141,ERR2980743
25475_8#92,pipw_5,HPSI0714i-pipw_5,PRJEB14362,SAMEA104677142,ERR2980744
25475_8#93,uilk_3,HPSI0614i-uilk_3,PRJEB14362,SAMEA104677143,ERR2980745
25475_8#94,juuy_2,HPSI1014i-juuy_2,PRJEB14362,SAMEA104677144,ERR2980746
25475_8#95,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677145,ERR2980747
25475_8#99,qehq_3,HPSI0914i-qehq_3,PRJEB14362,SAMEA104677149,ERR2980751
25476_5#100,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661505,ERR2981520
25476_5#101,vuna_3,HPSI0514i-vuna_3,PRJEB14362,SAMEA104661506,ERR2981521
25476_5#102,vuna_3,HPSI0514i-vuna_3,PRJEB14362,SAMEA104661507,ERR2981522
25476_5#103,vuna_3,HPSI0514i-vuna_3,PRJEB14362,SAMEA104661508,ERR2981523
25476_5#106,vuna_3,HPSI0514i-vuna_3,PRJEB14362,SAMEA104661511,ERR2981526
25476_5#108,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661513,ERR2981528
25476_5#109,qihv_1,HPSI0514i-qihv_1,PRJEB14362,SAMEA104661514,ERR2981529
25476_5#111,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661516,ERR2981531
25476_5#114,bima_1,HPSI1113i-bima_1,PRJEB14362,SAMEA104661519,ERR2981534
25476_5#116,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661521,ERR2981536
25476_5#117,vuna_3,HPSI0514i-vuna_3,PRJEB14362,SAMEA104661522,ERR2981537
25476_5#119,bima_1,HPSI1113i-bima_1,PRJEB14362,SAMEA104661524,ERR2981539
25476_5#123,qihv_1,HPSI0514i-qihv_1,PRJEB14362,SAMEA104661528,ERR2981543
25476_5#124,bima_1,HPSI1113i-bima_1,PRJEB14362,SAMEA104661529,ERR2981544
25476_5#125,vuna_3,HPSI0514i-vuna_3,PRJEB14362,SAMEA104661530,ERR2981545
25476_5#126,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661531,ERR2981546
25476_5#127,fiaj_3,HPSI0514i-fiaj_3,PRJEB14362,SAMEA104661532,ERR2981547
25476_5#130,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661535,ERR2981550
25476_5#131,fiaj_3,HPSI0514i-fiaj_3,PRJEB14362,SAMEA104661536,ERR2981551
25476_5#132,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661537,ERR2981552
25476_5#133,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661538,ERR2981553
25476_5#134,zihe_1,HPSI0115i-zihe_1,PRJEB14362,SAMEA104661539,ERR2981554
25476_5#135,vuna_3,HPSI0514i-vuna_3,PRJEB14362,SAMEA104661540,ERR2981555
25476_5#139,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661544,ERR2981559
25476_5#140,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661545,ERR2981560
25476_5#141,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661546,ERR2981561
25476_5#142,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661547,ERR2981562
25476_5#143,vuna_3,HPSI0514i-vuna_3,PRJEB14362,SAMEA104661548,ERR2981563
25476_5#147,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661552,ERR2981567
25476_5#148,fiaj_3,HPSI0514i-fiaj_3,PRJEB14362,SAMEA104661553,ERR2981568
25476_5#149,qihv_1,HPSI0514i-qihv_1,PRJEB14362,SAMEA104661554,ERR2981569
25476_5#150,bima_1,HPSI1113i-bima_1,PRJEB14362,SAMEA104661555,ERR2981570
25476_5#151,fiaj_3,HPSI0514i-fiaj_3,PRJEB14362,SAMEA104661556,ERR2981571
25476_5#155,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661579,ERR2981575
25476_5#157,fiaj_3,HPSI0514i-fiaj_3,PRJEB14362,SAMEA104661581,ERR2981577
25476_5#159,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661558,ERR2981579
25476_5#162,qihv_1,HPSI0514i-qihv_1,PRJEB14362,SAMEA104661561,ERR2981582
25476_5#163,bima_1,HPSI1113i-bima_1,PRJEB14362,SAMEA104661562,ERR2981583
25476_5#164,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661563,ERR2981584
25476_5#166,bima_1,HPSI1113i-bima_1,PRJEB14362,SAMEA104661565,ERR2981586
25476_5#167,qihv_1,HPSI0514i-qihv_1,PRJEB14362,SAMEA104661566,ERR2981587
25476_5#168,zihe_1,HPSI0115i-zihe_1,PRJEB14362,SAMEA104661567,ERR2981588
25476_5#169,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661568,ERR2981589
25476_5#171,vuna_3,HPSI0514i-vuna_3,PRJEB14362,SAMEA104661570,ERR2981591
25476_5#172,bima_1,HPSI1113i-bima_1,PRJEB14362,SAMEA104661571,ERR2981592
25476_5#174,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661573,ERR2981594
25476_5#175,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661574,ERR2981595
25476_5#178,fiaj_3,HPSI0514i-fiaj_3,PRJEB14362,SAMEA104661583,ERR2981598
25476_5#179,qihv_1,HPSI0514i-qihv_1,PRJEB14362,SAMEA104661584,ERR2981599
25476_5#180,bima_1,HPSI1113i-bima_1,PRJEB14362,SAMEA104661585,ERR2981600
25476_5#181,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661586,ERR2981601
25476_5#182,qihv_1,HPSI0514i-qihv_1,PRJEB14362,SAMEA104661587,ERR2981602
25476_5#183,vuna_3,HPSI0514i-vuna_3,PRJEB14362,SAMEA104661588,ERR2981603
25476_5#186,vuna_3,HPSI0514i-vuna_3,PRJEB14362,SAMEA104661591,ERR2981606
25476_5#187,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661592,ERR2981607
25476_5#188,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661593,ERR2981608
25476_5#189,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661594,ERR2981609
25476_5#190,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661595,ERR2981610
25476_5#191,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661596,ERR2981611
25476_5#192,vuna_3,HPSI0514i-vuna_3,PRJEB14362,SAMEA104661597,ERR2981612
25476_5#195,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661600,ERR2981615
25476_5#196,zihe_1,HPSI0115i-zihe_1,PRJEB14362,SAMEA104661601,ERR2981616
25476_5#197,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661602,ERR2981617
25476_5#198,vuna_3,HPSI0514i-vuna_3,PRJEB14362,SAMEA104661603,ERR2981618
25476_5#199,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661604,ERR2981619
25476_5#203,bima_1,HPSI1113i-bima_1,PRJEB14362,SAMEA104661608,ERR2981623
25476_5#205,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661610,ERR2981625
25476_5#206,fiaj_3,HPSI0514i-fiaj_3,PRJEB14362,SAMEA104661611,ERR2981626
25476_5#207,qihv_1,HPSI0514i-qihv_1,PRJEB14362,SAMEA104661612,ERR2981627
25476_5#211,qihv_1,HPSI0514i-qihv_1,PRJEB14362,SAMEA104661616,ERR2981631
25476_5#212,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661617,ERR2981632
25476_5#213,fiaj_3,HPSI0514i-fiaj_3,PRJEB14362,SAMEA104661618,ERR2981633
25476_5#215,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661620,ERR2981635
25476_5#216,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661621,ERR2981636
25476_5#217,vuna_3,HPSI0514i-vuna_3,PRJEB14362,SAMEA104661622,ERR2981637
25476_5#219,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661624,ERR2981639
25476_5#220,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661625,ERR2981640
25476_5#221,bima_1,HPSI1113i-bima_1,PRJEB14362,SAMEA104661626,ERR2981641
25476_5#222,vuna_3,HPSI0514i-vuna_3,PRJEB14362,SAMEA104661627,ERR2981642
25476_5#223,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661628,ERR2981643
25476_5#226,vuna_3,HPSI0514i-vuna_3,PRJEB14362,SAMEA104661631,ERR2981646
25476_5#227,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661632,ERR2981647
25476_5#228,fiaj_3,HPSI0514i-fiaj_3,PRJEB14362,SAMEA104661633,ERR2981648
25476_5#234,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661639,ERR2981654
25476_5#235,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661640,ERR2981655
25476_5#236,qihv_1,HPSI0514i-qihv_1,PRJEB14362,SAMEA104661641,ERR2981656
25476_5#237,giju_2,HPSI0214i-giju_2,PRJEB14362,SAMEA104661642,ERR2981657
